user_id,age,gender,country,profession,primary_platform,platforms_used_count,daily_usage_hours,sessions_per_day,avg_session_duration_min,preferred_device,peak_usage_time,followers_count,following_count,posts_per_week,likes_given_per_day,comments_per_day,shares_per_day,dms_sent_per_day,preferred_content_type,scroll_speed,purchased_via_social_media,primary_purpose,sleep_disruption,notification_frequency,influencer_status,account_join_date,takes_social_media_breaks
USR01019,24,Female,Canada,Entrepreneur,Instagram,1,5.6,4,84,Smartphone,Evening (6-9pm),94,972,3,21,6,3,13,Memes,Fast,Yes,News & Updates,Mild impact,Do Not Disturb,No,21-09-2023,Yes
USR01020,30,Male,UAE,Doctor,YouTube,4,1.1,2,33,Tablet,Night (9pm-12am),752,42,3,20,4,1,8,Videos,Fast,No,News & Updates,Mild impact,Always On,No,27-08-2023,Occasionally
USR01021,31,Male,UK,Student,Instagram,1,2,6,20,Smartphone,Morning (6-10am),242,104,3,27,4,4,8,Videos,Slow,Yes,News & Updates,No impact,Always On,No,18-09-2022,Occasionally
USR01022,22,Male,India,Researcher,Instagram,1,2.3,5,27.6,Smartphone,Afternoon (12-4pm),480,267,2,20,5,0,6,Photos,Medium,Yes,Networking,No impact,Selected,No,30-12-2022,Yes
USR01023,26,Female,USA,Marketer,Snapchat,3,1.5,1,90,Smartphone,Afternoon (12-4pm),1614,73,3,12,4,2,9,News,Slow,Sometimes,Entertainment,Mild impact,Selected,No,04-01-2022,Occasionally
USR01024,44,Male,Canada,Researcher,TikTok,4,2.3,8,17.2,Laptop,Night (9pm-12am),384,1669,1,20,5,0,5,Videos,Fast,No,News & Updates,No impact,Always On,No,12-03-2024,Yes
USR01025,40,Male,UK,Doctor,Instagram,1,2.6,6,26,Smartphone,Evening (6-9pm),88,1329,4,18,3,1,12,Educational,Medium,Sometimes,Business/Marketing,Mild impact,Selected,No,08-03-2022,No
USR01026,30,Female,India,Researcher,LinkedIn,4,2.2,1,132,Smart TV,Afternoon (12-4pm),604,128,4,17,3,1,9,Memes,Medium,No,News & Updates,No impact,Selected,No,08-01-2023,No
USR01027,27,Female,Canada,Other,Instagram,1,3.2,9,21.3,Tablet,Morning (6-10am),131,2081,2,13,5,0,8,Entertainment,Medium,No,News & Updates,Mild impact,Selected,No,14-10-2023,Yes
USR01028,27,Male,Brazil,Doctor,Snapchat,4,6.8,3,136,Laptop,Late Night (12am+),408,243,1,13,3,2,6,Memes,Medium,No,News & Updates,Moderate impact,Always On,No,29-03-2023,Occasionally
USR01029,31,Female,Pakistan,Entrepreneur,Instagram,4,0.8,9,5.3,Tablet,Morning (6-10am),7457,5471,3,17,4,2,8,Videos,Fast,Sometimes,Networking,Severe impact,Selected,No,02-08-2022,Occasionally
USR01030,18,Male,India,Freelancer,Instagram,4,2.9,4,43.5,Smartphone,Night (9pm-12am),408,291,3,10,5,3,4,Photos,Medium,Sometimes,Networking,No impact,Always On,No,13-10-2024,Occasionally
USR01031,24,Female,UK,Engineer,TikTok,3,1.1,3,22,Smartphone,Evening (6-9pm),16118,488,2,19,3,0,8,Memes,Medium,No,Learning,Severe impact,Always On,Yes,16-10-2022,Occasionally
USR01032,13,Female,Brazil,Other,Instagram,5,0.8,7,6.9,Laptop,Evening (6-9pm),8751,1312,4,17,3,2,5,Entertainment,Medium,Sometimes,Business/Marketing,Mild impact,Always On,No,10-11-2023,Occasionally
USR01033,30,Male,Canada,Doctor,Facebook,1,4.7,5,56.4,Desktop,Afternoon (12-4pm),234,1133,4,16,3,3,6,News,Slow,No,Business/Marketing,Moderate impact,Selected,No,09-06-2022,No
USR01034,32,Male,USA,Other,Instagram,3,3.1,6,31,Smartphone,Night (9pm-12am),90,451,2,18,5,2,12,Stories,Fast,Sometimes,Networking,Moderate impact,Always On,No,03-05-2023,No
USR01035,23,Female,India,Engineer,Instagram,1,0.7,3,14,Smartphone,Evening (6-9pm),605,206,4,18,2,1,4,Photos,Medium,Sometimes,Learning,Severe impact,Off,No,12-12-2023,No
USR01036,39,Male,UK,Designer,YouTube,1,2.3,7,19.7,Smartphone,Evening (6-9pm),5302,453,3,20,5,2,5,Educational,Medium,No,Entertainment,Mild impact,Selected,No,17-10-2023,Yes
USR01037,17,Female,Germany,Marketer,TikTok,2,1.3,5,15.6,Desktop,Evening (6-9pm),275,91,1,14,1,2,16,Stories,Fast,Sometimes,News & Updates,No impact,Selected,No,10-12-2022,Yes
USR01038,15,Female,UAE,Designer,TikTok,2,2.3,8,17.2,Tablet,Evening (6-9pm),3410,293,4,24,3,2,10,Memes,Slow,No,Learning,Mild impact,Selected,No,01-07-2022,Occasionally
USR01039,28,Female,Canada,Engineer,Instagram,3,4,7,34.3,Desktop,Afternoon (12-4pm),5855,64,0,20,3,1,9,Memes,Medium,Sometimes,Learning,Mild impact,Selected,No,19-11-2023,Yes
USR01040,35,Female,Australia,Entrepreneur,Instagram,1,3.8,3,76,Desktop,Night (9pm-12am),165,28,5,23,4,3,10,Entertainment,Medium,Sometimes,Business/Marketing,Moderate impact,Selected,No,03-07-2024,No
USR01041,40,Male,Germany,Doctor,YouTube,3,2,5,24,Smartphone,Morning (6-10am),196,259,1,21,4,5,7,Stories,Slow,No,Business/Marketing,Moderate impact,Do Not Disturb,No,24-01-2022,Yes
USR01042,23,Male,USA,Researcher,Twitter/X,5,4.8,9,32,Smart TV,Afternoon (12-4pm),2398,1112,4,17,4,3,15,Memes,Slow,No,Socializing,No impact,Always On,No,28-06-2023,No
USR01043,35,Female,India,Researcher,YouTube,5,5.9,5,70.8,Laptop,Evening (6-9pm),874,743,2,27,4,3,9,Educational,Medium,Sometimes,Entertainment,Mild impact,Always On,No,06-03-2023,Yes
USR01044,26,Male,India,Freelancer,Twitter/X,2,4.1,6,41,Smartphone,Evening (6-9pm),193,221,1,15,5,1,8,Educational,Medium,Yes,Entertainment,No impact,Do Not Disturb,No,27-05-2023,Occasionally
USR01045,25,Female,Pakistan,Teacher,YouTube,2,1.7,4,25.5,Smartphone,Night (9pm-12am),352,1990,5,18,6,2,8,News,Medium,Sometimes,Entertainment,Moderate impact,Off,No,19-05-2022,No
USR01046,34,Female,India,Marketer,Twitter/X,3,2.4,6,24,Desktop,Morning (6-10am),585,123,3,18,5,3,10,Educational,Medium,No,Learning,Severe impact,Selected,No,19-12-2023,Occasionally
USR01047,32,Female,Canada,Researcher,Instagram,5,6.6,6,66,Smart TV,Night (9pm-12am),39,24,2,27,8,3,5,News,Slow,Sometimes,Socializing,Moderate impact,Always On,No,10-06-2023,No
USR01048,14,Male,Canada,Engineer,Twitter/X,5,2.1,5,25.2,Smartphone,Morning (6-10am),2639,17,2,19,2,2,9,Educational,Fast,No,Entertainment,Moderate impact,Do Not Disturb,No,10-08-2022,Occasionally
USR01049,38,Female,Pakistan,Researcher,LinkedIn,3,3.8,6,38,Laptop,Morning (6-10am),280,59,7,23,2,3,14,News,Fast,No,Socializing,No impact,Do Not Disturb,No,03-01-2022,No
USR01050,38,Male,Nigeria,Marketer,Instagram,5,1.5,4,22.5,Laptop,Morning (6-10am),4,651,4,25,1,3,8,News,Slow,Yes,Entertainment,No impact,Always On,No,09-04-2022,Yes
USR01051,21,Male,India,Engineer,YouTube,2,4.8,4,72,Smartphone,Afternoon (12-4pm),637,114,2,26,2,5,8,Educational,Medium,Sometimes,Networking,Mild impact,Always On,No,01-03-2024,No
USR01052,30,Male,Pakistan,Engineer,Snapchat,3,1.4,7,12,Smartphone,Evening (6-9pm),175,425,0,16,3,1,8,Educational,Medium,Yes,Networking,Severe impact,Do Not Disturb,No,16-06-2024,No
USR01053,30,Female,UK,Student,Twitter/X,4,2.4,7,20.6,Smartphone,Late Night (12am+),13903,1764,2,20,3,6,10,Videos,Medium,No,Socializing,Mild impact,Always On,Yes,09-05-2024,Yes
USR01054,29,Female,UK,Marketer,Twitter/X,4,3.7,5,44.4,Smartphone,Afternoon (12-4pm),231,65,1,27,2,3,9,Memes,Medium,No,Learning,Moderate impact,Selected,No,07-12-2022,No
USR01055,22,Female,Canada,Researcher,Pinterest,4,7.4,3,148,Tablet,Night (9pm-12am),92,434,2,22,8,2,6,Reels/Shorts,Slow,Sometimes,Entertainment,No impact,Always On,No,27-04-2024,Yes
USR01056,21,Female,Pakistan,Student,Instagram,5,3,3,60,Smartphone,Late Night (12am+),1659,467,3,26,6,0,8,Educational,Slow,No,Learning,Moderate impact,Selected,No,06-10-2024,Occasionally
USR01057,26,Female,Pakistan,Designer,Twitter/X,2,2.2,3,44,Smartphone,Afternoon (12-4pm),202,87,3,14,1,1,4,Memes,Fast,Yes,Networking,Moderate impact,Always On,No,15-02-2024,Occasionally
USR01058,36,Male,Germany,Doctor,TikTok,2,2,2,60,Smartphone,Evening (6-9pm),163,1242,3,19,4,3,10,News,Fast,No,Entertainment,Mild impact,Selected,No,21-12-2023,No
USR01059,31,Male,UAE,Student,Facebook,5,4.7,6,47,Smartphone,Night (9pm-12am),1664,173,4,22,2,2,8,Memes,Medium,Yes,Learning,Moderate impact,Do Not Disturb,No,08-02-2024,No
USR01060,24,Female,India,Doctor,Twitter/X,2,3.5,3,70,Smartphone,Evening (6-9pm),102,154,1,24,7,0,6,Reels/Shorts,Medium,Yes,News & Updates,Moderate impact,Selected,No,27-07-2022,Occasionally
USR01061,33,Female,Germany,Entrepreneur,LinkedIn,3,4,3,80,Smartphone,Evening (6-9pm),48,3083,4,23,5,2,15,Memes,Medium,No,Networking,Mild impact,Do Not Disturb,No,08-09-2024,Occasionally
USR01062,13,Male,Canada,Teacher,Instagram,3,6.3,11,34.4,Laptop,Evening (6-9pm),14865,458,4,19,3,1,6,Photos,Medium,No,Learning,Moderate impact,Selected,Yes,07-04-2023,Yes
USR01063,36,Male,Nigeria,Doctor,Instagram,5,2.7,4,40.5,Tablet,Evening (6-9pm),1887,742,2,21,2,1,8,Educational,Medium,Yes,Socializing,Mild impact,Selected,No,30-11-2022,No
USR01064,13,Male,Pakistan,Marketer,Facebook,2,3.3,10,19.8,Smartphone,Evening (6-9pm),413,1243,4,16,3,1,3,Entertainment,Fast,Yes,Learning,Mild impact,Selected,No,13-07-2024,Occasionally
USR01065,24,Male,Pakistan,Student,Instagram,5,2,8,15,Smartphone,Afternoon (12-4pm),660,112,6,16,4,2,4,Memes,Medium,No,Entertainment,Mild impact,Always On,No,31-05-2022,Occasionally
USR01066,18,Male,USA,Designer,TikTok,2,1.5,3,30,Smartphone,Night (9pm-12am),1653,1096,6,19,3,1,12,Educational,Fast,Sometimes,Networking,No impact,Selected,No,10-03-2022,Yes
USR01067,16,Male,UAE,Other,Facebook,2,1.7,7,14.6,Smartphone,Night (9pm-12am),3835,133,2,14,3,3,11,Educational,Medium,Sometimes,Entertainment,Mild impact,Always On,No,27-08-2023,Occasionally
USR01068,36,Female,USA,Doctor,Twitter/X,3,0.5,5,6,Laptop,Evening (6-9pm),170,127,2,22,6,1,10,Entertainment,Medium,Yes,Entertainment,Mild impact,Always On,No,11-02-2022,Occasionally
USR01069,23,Male,Pakistan,Doctor,TikTok,3,3.7,3,74,Laptop,Morning (6-10am),1285,176,0,21,4,1,14,Entertainment,Medium,Sometimes,Entertainment,No impact,Selected,No,15-10-2023,Yes
USR01070,29,Male,UAE,Entrepreneur,Pinterest,3,3.4,5,40.8,Desktop,Late Night (12am+),267,115,3,18,6,4,6,Videos,Medium,Yes,News & Updates,Mild impact,Selected,No,19-06-2023,Occasionally
USR01071,26,Female,Pakistan,Student,Twitter/X,1,3.6,6,36,Laptop,Afternoon (12-4pm),473,656,1,21,3,1,5,Educational,Fast,No,Networking,Mild impact,Selected,No,03-08-2022,Occasionally
USR01072,30,Male,India,Teacher,Twitter/X,5,1.4,5,16.8,Tablet,Afternoon (12-4pm),888,337,5,17,7,1,9,Educational,Medium,Sometimes,Learning,Moderate impact,Selected,No,01-06-2022,No
USR01073,27,Female,Canada,Other,Facebook,4,1.7,5,20.4,Laptop,Evening (6-9pm),657,135,5,16,4,1,8,Reels/Shorts,Medium,No,Business/Marketing,Mild impact,Do Not Disturb,No,02-12-2023,Occasionally
USR01074,16,Female,USA,Student,Instagram,2,1.7,2,51,Laptop,Evening (6-9pm),2499,549,3,18,6,1,8,Educational,Slow,No,Socializing,Mild impact,Selected,No,15-12-2022,Yes
USR01075,34,Female,Nigeria,Teacher,YouTube,1,5.1,6,51,Smartphone,Morning (6-10am),1598,175,2,26,1,2,10,Educational,Fast,Sometimes,Entertainment,Severe impact,Selected,No,08-02-2024,Yes
USR01076,23,Female,Germany,Designer,Snapchat,3,2.9,5,34.8,Smartphone,Night (9pm-12am),44,165,3,11,5,3,6,Stories,Fast,Yes,Entertainment,Mild impact,Do Not Disturb,No,26-11-2022,Yes
USR01077,14,Male,Nigeria,Teacher,Facebook,5,2.7,4,40.5,Laptop,Afternoon (12-4pm),57,259,4,17,6,1,5,Memes,Fast,Yes,News & Updates,No impact,Selected,No,03-06-2022,No
USR01078,23,Female,UK,Engineer,YouTube,2,4.2,7,36,Smartphone,Morning (6-10am),341,426,2,21,10,2,4,Entertainment,Slow,Sometimes,Learning,Moderate impact,Selected,No,10-07-2022,No
USR01079,39,Female,Australia,Entrepreneur,YouTube,2,1.7,5,20.4,Laptop,Afternoon (12-4pm),17881,390,3,30,4,3,12,Videos,Medium,Sometimes,Socializing,Severe impact,Selected,Yes,24-11-2023,Yes
USR01080,33,Prefer not to say,UAE,Entrepreneur,Instagram,1,3.3,6,33,Tablet,Afternoon (12-4pm),143,158,2,15,9,2,7,Memes,Medium,No,Entertainment,No impact,Selected,No,15-09-2024,No
USR01081,24,Female,UK,Other,Twitter/X,3,8,6,80,Laptop,Afternoon (12-4pm),457,676,2,21,3,4,12,Videos,Fast,No,Entertainment,Moderate impact,Always On,No,05-03-2022,Yes
USR01082,24,Female,UAE,Entrepreneur,TikTok,4,5.6,6,56,Laptop,Night (9pm-12am),253,187,1,27,7,1,5,Memes,Fast,Yes,Networking,Mild impact,Always On,No,02-06-2024,Occasionally
USR01083,24,Female,USA,Student,TikTok,2,3.3,3,66,Smartphone,Evening (6-9pm),245,111,1,22,2,0,7,Reels/Shorts,Medium,Sometimes,Learning,No impact,Always On,No,04-12-2022,No
USR01084,43,Prefer not to say,India,Freelancer,Twitter/X,3,2.8,5,33.6,Smartphone,Afternoon (12-4pm),916,42,5,20,5,1,10,News,Medium,No,Networking,Mild impact,Selected,No,08-06-2024,Yes
USR01085,30,Male,Germany,Entrepreneur,TikTok,1,3.6,4,54,Smartphone,Night (9pm-12am),8278,796,2,23,3,1,11,Stories,Slow,No,Socializing,Moderate impact,Always On,No,18-11-2022,No
USR01086,30,Female,Canada,Engineer,Instagram,5,6.1,8,45.8,Smartphone,Night (9pm-12am),1511,248,5,25,4,2,7,Stories,Slow,Yes,Socializing,Mild impact,Do Not Disturb,No,20-04-2022,Yes
USR01087,35,Male,UAE,Researcher,Twitter/X,5,5.8,3,116,Laptop,Morning (6-10am),156,315,2,19,7,0,6,Entertainment,Slow,No,Business/Marketing,Mild impact,Selected,No,27-07-2022,No
USR01088,28,Female,Canada,Engineer,Facebook,1,6.7,2,201,Smartphone,Night (9pm-12am),94448,858,1,22,3,0,10,News,Fast,Sometimes,Learning,No impact,Do Not Disturb,Yes,10-11-2023,Occasionally
USR01089,24,Prefer not to say,UK,Doctor,TikTok,4,3.1,1,186,Smartphone,Evening (6-9pm),766,137,5,22,8,0,2,Reels/Shorts,Slow,No,Networking,Moderate impact,Do Not Disturb,No,25-02-2023,No
USR01090,25,Male,India,Teacher,Instagram,5,0.5,7,4.3,Smartphone,Night (9pm-12am),235,47,4,22,3,1,7,Reels/Shorts,Fast,Sometimes,Business/Marketing,No impact,Selected,No,25-01-2023,Yes
USR01091,26,Male,India,Doctor,LinkedIn,1,7.7,3,154,Laptop,Night (9pm-12am),8448,266,3,25,1,3,8,Memes,Medium,Yes,Business/Marketing,No impact,Always On,No,18-04-2024,Occasionally
USR01092,26,Female,UK,Researcher,Instagram,5,1.5,2,45,Smartphone,Evening (6-9pm),285,354,1,17,4,3,6,Entertainment,Fast,Sometimes,Entertainment,Severe impact,Off,No,28-06-2023,Occasionally
USR01093,32,Female,Germany,Designer,Snapchat,1,4.2,4,63,Smartphone,Morning (6-10am),13269,178,6,22,4,1,11,Reels/Shorts,Fast,Sometimes,Networking,Moderate impact,Off,Yes,31-07-2023,Yes
USR01094,27,Female,USA,Engineer,Instagram,5,0.5,6,5,Laptop,Evening (6-9pm),138,1434,2,18,3,2,6,Memes,Fast,Sometimes,Socializing,Mild impact,Always On,No,02-09-2023,Yes
USR01095,32,Female,Pakistan,Freelancer,Instagram,4,2.7,2,81,Smartphone,Afternoon (12-4pm),8725,12,3,16,4,2,6,Photos,Medium,Sometimes,News & Updates,No impact,Do Not Disturb,No,02-05-2023,Yes
USR01096,26,Male,Canada,Researcher,YouTube,1,2.1,7,18,Laptop,Evening (6-9pm),955,938,0,22,4,3,5,News,Fast,No,Learning,Mild impact,Always On,No,16-07-2022,Occasionally
USR01097,27,Female,Germany,Student,YouTube,4,6.7,4,100.5,Desktop,Morning (6-10am),6794,632,3,18,4,3,10,Entertainment,Fast,No,Learning,Severe impact,Always On,No,12-04-2022,Occasionally
USR01098,13,Female,Pakistan,Entrepreneur,Twitter/X,4,3.3,10,19.8,Smartphone,Night (9pm-12am),20397,423,4,23,2,0,15,News,Slow,Sometimes,Socializing,Mild impact,Selected,Yes,15-03-2024,Occasionally
USR01099,34,Non-binary,Pakistan,Researcher,Facebook,2,2.6,8,19.5,Smartphone,Evening (6-9pm),86,4,4,17,2,2,9,Entertainment,Medium,No,News & Updates,No impact,Always On,No,02-10-2024,Yes
USR01100,29,Male,Australia,Researcher,Twitter/X,1,3.5,6,35,Smartphone,Evening (6-9pm),6610,1142,4,23,3,2,6,Memes,Fast,Yes,Business/Marketing,Severe impact,Do Not Disturb,No,11-11-2022,Occasionally
USR01101,34,Male,USA,Marketer,TikTok,4,0.5,7,4.3,Smartphone,Night (9pm-12am),52,71,0,26,1,4,10,News,Fast,Yes,Socializing,Moderate impact,Selected,No,22-04-2022,Yes
USR01102,13,Female,USA,Entrepreneur,Instagram,2,1.6,3,32,Smartphone,Afternoon (12-4pm),100,133,4,22,3,0,13,Memes,Medium,Sometimes,Learning,Mild impact,Do Not Disturb,No,09-01-2024,Yes
USR01103,43,Male,USA,Engineer,TikTok,2,1.8,4,27,Smartphone,Afternoon (12-4pm),156,199,5,19,4,2,8,Videos,Medium,Sometimes,Business/Marketing,Moderate impact,Always On,No,08-01-2022,No
USR01104,25,Female,UK,Other,Facebook,4,3.9,8,29.2,Laptop,Evening (6-9pm),1646,398,3,23,5,4,6,Educational,Medium,No,News & Updates,No impact,Do Not Disturb,No,25-05-2024,No
USR01105,35,Female,UK,Doctor,YouTube,3,1.2,5,14.4,Smartphone,Late Night (12am+),705,527,2,12,4,0,12,Photos,Medium,No,Entertainment,Mild impact,Always On,No,29-06-2022,No
USR01106,18,Prefer not to say,UK,Entrepreneur,Snapchat,1,3,4,45,Smartphone,Night (9pm-12am),492,714,3,20,6,1,6,Videos,Fast,No,Networking,No impact,Selected,No,27-08-2023,No
USR01107,31,Male,USA,Marketer,YouTube,1,2.5,4,37.5,Smartphone,Afternoon (12-4pm),865,651,5,23,2,0,6,Photos,Medium,No,Learning,Moderate impact,Selected,No,10-09-2024,No
USR01108,18,Male,India,Other,Pinterest,3,1.7,5,20.4,Laptop,Evening (6-9pm),1928,331,0,14,2,4,10,Stories,Medium,No,Entertainment,Severe impact,Always On,No,13-02-2023,Yes
USR01109,22,Female,UK,Teacher,Facebook,1,1.8,5,21.6,Smartphone,Evening (6-9pm),2214,403,4,16,3,1,3,News,Medium,No,Entertainment,Severe impact,Off,No,18-07-2022,Occasionally
USR01110,42,Female,USA,Entrepreneur,TikTok,4,2.4,4,36,Desktop,Afternoon (12-4pm),4767,66,1,15,5,1,5,Entertainment,Fast,Yes,News & Updates,Mild impact,Selected,No,22-02-2022,Yes
USR01111,25,Male,USA,Teacher,Facebook,2,0.5,3,10,Smartphone,Afternoon (12-4pm),17607,99,6,23,3,1,9,Entertainment,Fast,Yes,Socializing,Mild impact,Do Not Disturb,Yes,28-02-2023,Occasionally
USR01112,28,Male,Brazil,Teacher,Instagram,2,4.2,6,42,Smartphone,Evening (6-9pm),640,716,3,30,7,0,10,Memes,Medium,No,Business/Marketing,Severe impact,Selected,No,16-12-2022,Occasionally
USR01113,33,Male,USA,Researcher,Facebook,3,1.4,8,10.5,Laptop,Afternoon (12-4pm),260,668,4,19,5,2,8,Stories,Medium,Yes,Socializing,Moderate impact,Always On,No,21-08-2023,Yes
USR01114,30,Female,Nigeria,Freelancer,TikTok,4,2.2,5,26.4,Tablet,Afternoon (12-4pm),2006,583,1,22,3,1,6,Videos,Fast,Sometimes,Learning,No impact,Do Not Disturb,No,17-06-2022,No
USR01115,28,Male,Germany,Researcher,Instagram,4,6.6,5,79.2,Smartphone,Afternoon (12-4pm),84,131,4,26,7,0,6,Educational,Medium,Sometimes,Entertainment,No impact,Selected,No,27-08-2024,Occasionally
USR01116,29,Female,Pakistan,Entrepreneur,Snapchat,2,4.3,3,86,Smartphone,Morning (6-10am),196,729,6,16,5,1,7,Educational,Medium,Yes,Learning,Severe impact,Always On,No,25-08-2022,No
USR01117,46,Male,Pakistan,Teacher,TikTok,5,1.1,5,13.2,Laptop,Afternoon (12-4pm),4019,60,2,23,2,3,9,Stories,Medium,No,Business/Marketing,Mild impact,Always On,No,24-09-2023,Occasionally
USR01118,26,Male,Canada,Designer,YouTube,5,0.5,5,6,Smartphone,Morning (6-10am),531,891,6,19,6,0,7,Educational,Slow,No,Entertainment,No impact,Always On,No,25-03-2024,No
USR01119,28,Female,Pakistan,Marketer,Facebook,1,3.6,10,21.6,Tablet,Evening (6-9pm),75,178,4,15,4,4,7,Memes,Medium,Sometimes,News & Updates,Moderate impact,Selected,No,22-08-2024,No
USR01120,35,Male,Canada,Student,YouTube,1,2.2,4,33,Laptop,Night (9pm-12am),45,1846,4,18,6,4,12,Reels/Shorts,Fast,Sometimes,Socializing,Moderate impact,Always On,No,28-09-2024,No
USR01121,35,Female,Australia,Engineer,Snapchat,1,3,4,45,Smartphone,Evening (6-9pm),726,39,3,15,2,3,6,News,Fast,No,Socializing,No impact,Selected,No,27-06-2023,No
USR01122,36,Female,Pakistan,Marketer,Pinterest,4,4.2,9,28,Smartphone,Evening (6-9pm),5194,2030,3,17,6,1,9,Videos,Medium,No,News & Updates,No impact,Do Not Disturb,No,06-07-2022,Yes
USR01123,32,Male,India,Freelancer,YouTube,2,4.6,5,55.2,Smartphone,Afternoon (12-4pm),5071,158,2,16,4,0,3,Memes,Slow,No,Business/Marketing,Moderate impact,Off,No,04-03-2024,Occasionally
USR01124,17,Male,USA,Researcher,Facebook,4,1.9,4,28.5,Smartphone,Morning (6-10am),812,155,3,19,6,0,8,Memes,Medium,No,Learning,No impact,Do Not Disturb,No,14-01-2023,Occasionally
USR01125,40,Male,Canada,Engineer,Facebook,3,2.4,2,72,Smartphone,Night (9pm-12am),24736,309,3,21,2,4,7,Photos,Medium,Yes,Learning,Severe impact,Always On,Yes,30-01-2024,Occasionally
USR01126,17,Male,Brazil,Researcher,Instagram,2,3.4,4,51,Smartphone,Night (9pm-12am),550,106,3,21,5,2,8,News,Slow,No,Entertainment,No impact,Selected,No,21-02-2024,Occasionally
USR01127,29,Female,USA,Doctor,LinkedIn,2,3.5,4,52.5,Desktop,Night (9pm-12am),518,224,2,23,5,1,9,Entertainment,Medium,Sometimes,Business/Marketing,No impact,Selected,No,27-01-2024,Yes
USR01128,20,Female,Nigeria,Other,Snapchat,2,3,5,36,Smartphone,Afternoon (12-4pm),6,100,2,19,4,1,6,Reels/Shorts,Medium,Sometimes,Business/Marketing,Moderate impact,Do Not Disturb,No,18-01-2023,Yes
USR01129,26,Female,UAE,Entrepreneur,TikTok,2,6.1,2,183,Laptop,Evening (6-9pm),297,105,5,21,7,2,8,Memes,Medium,Sometimes,Socializing,No impact,Selected,No,01-07-2024,Yes
USR01130,29,Female,USA,Student,Instagram,1,3.5,8,26.2,Smartphone,Night (9pm-12am),3082,438,1,28,3,1,5,Educational,Medium,Yes,Socializing,No impact,Selected,No,02-04-2022,Occasionally
USR01131,29,Female,Pakistan,Student,YouTube,2,4.2,3,84,Smartphone,Night (9pm-12am),11104,82,2,15,5,1,8,Videos,Medium,No,Socializing,Moderate impact,Always On,Yes,24-06-2023,Occasionally
USR01132,30,Female,UK,Teacher,TikTok,4,3.1,5,37.2,Smartphone,Night (9pm-12am),149,97,6,16,6,8,3,Educational,Medium,Sometimes,News & Updates,Mild impact,Selected,No,19-06-2024,No
USR01133,39,Female,Pakistan,Other,TikTok,2,1.2,4,18,Smartphone,Night (9pm-12am),1528,47,4,21,7,4,8,Entertainment,Medium,Yes,Business/Marketing,Mild impact,Selected,No,10-08-2024,Occasionally
USR01134,30,Female,Pakistan,Engineer,Instagram,3,1.6,5,19.2,Laptop,Night (9pm-12am),4378,133,1,21,2,0,10,Educational,Medium,Sometimes,Socializing,Moderate impact,Selected,No,24-06-2023,Occasionally
USR01135,25,Male,USA,Designer,Snapchat,5,1,7,8.6,Smartphone,Evening (6-9pm),678,1180,3,14,0,3,12,Educational,Slow,Yes,Socializing,Moderate impact,Do Not Disturb,No,09-04-2023,Yes
USR01136,34,Female,Nigeria,Teacher,Twitter/X,4,4.9,6,49,Smartphone,Morning (6-10am),10,88,3,10,4,2,6,Photos,Slow,Sometimes,News & Updates,Moderate impact,Off,No,05-07-2023,No
USR01137,36,Male,India,Student,TikTok,4,0.7,7,6,Smartphone,Evening (6-9pm),1038,101,2,25,3,3,8,Photos,Slow,Yes,Learning,No impact,Do Not Disturb,No,07-05-2022,Yes
USR01138,17,Female,USA,Engineer,Instagram,4,2.4,3,48,Smartphone,Evening (6-9pm),2619,308,1,21,4,6,5,Entertainment,Slow,No,Networking,Mild impact,Do Not Disturb,No,06-11-2022,No
USR01139,31,Female,Germany,Entrepreneur,Facebook,1,2,8,15,Smartphone,Night (9pm-12am),120,156,4,24,4,1,5,Videos,Medium,Yes,News & Updates,Moderate impact,Selected,No,18-07-2022,No
USR01140,32,Male,Pakistan,Designer,Instagram,3,2,3,40,Smartphone,Afternoon (12-4pm),420,3546,5,15,5,1,7,Educational,Slow,Yes,Business/Marketing,No impact,Selected,No,25-06-2022,Occasionally
USR01141,24,Female,UK,Freelancer,YouTube,2,2.1,6,21,Laptop,Evening (6-9pm),83,201,2,15,1,1,6,Educational,Fast,Sometimes,Entertainment,Mild impact,Selected,No,06-12-2023,Occasionally
